,artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Popularity,added_at
154,Mura Masa,Love$ick (feat. A$AP Rocky),0.625,0.763,8,-4.997,0,0.129,0.147,0.0106,0.214,0.721,88.753,audio_features,3sTN90bIP2cJ1783ctHykO,spotify:track:3sTN90bIP2cJ1783ctHykO,https://api.spotify.com/v1/tracks/3sTN90bIP2cJ1783ctHykO,https://api.spotify.com/v1/audio-analysis/3sTN90bIP2cJ1783ctHykO,192160,4,74.0,2020-04-18T15:09:40Z
155,Marc E. Bassy,Dirty Water,0.666,0.408,1,-7.464,1,0.0393,0.404,0.00251,0.0316,0.474,92.01,audio_features,52rbzvOCmHgprzUaMqZEPK,spotify:track:52rbzvOCmHgprzUaMqZEPK,https://api.spotify.com/v1/tracks/52rbzvOCmHgprzUaMqZEPK,https://api.spotify.com/v1/audio-analysis/52rbzvOCmHgprzUaMqZEPK,161107,4,59.0,2020-04-18T15:03:38Z
156,Marc E. Bassy,Drip,0.886,0.622,9,-6.317,1,0.116,0.159,0,0.138,0.546,129.947,audio_features,5JplvMQcaXpQZLgdrdSvE5,spotify:track:5JplvMQcaXpQZLgdrdSvE5,https://api.spotify.com/v1/tracks/5JplvMQcaXpQZLgdrdSvE5,https://api.spotify.com/v1/audio-analysis/5JplvMQcaXpQZLgdrdSvE5,182314,4,39.0,2020-04-18T15:02:18Z
157,Don Toliver,After Party,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,audio_features,527k23H0A4Q0UJN3vGs0Da,spotify:track:527k23H0A4Q0UJN3vGs0Da,https://api.spotify.com/v1/tracks/527k23H0A4Q0UJN3vGs0Da,https://api.spotify.com/v1/audio-analysis/527k23H0A4Q0UJN3vGs0Da,167916,4,86.0,2020-04-18T14:05:33Z
158,Mustard,Don't Hurt Me,0.704,0.46,8,-10.559,1,0.416,0.0872,0,0.0833,0.493,126.388,audio_features,5Eg6N02CTSSbdthjVc7wLA,spotify:track:5Eg6N02CTSSbdthjVc7wLA,https://api.spotify.com/v1/tracks/5Eg6N02CTSSbdthjVc7wLA,https://api.spotify.com/v1/audio-analysis/5Eg6N02CTSSbdthjVc7wLA,192995,5,56.0,2020-04-16T14:48:43Z
159,Bryce Vine,Drew Barrymore,0.758,0.574,11,-6.889,0,0.0572,0.46,0.00272,0.102,0.261,151.985,audio_features,7nvIPwXKGhqtRhssxM99kJ,spotify:track:7nvIPwXKGhqtRhssxM99kJ,https://api.spotify.com/v1/tracks/7nvIPwXKGhqtRhssxM99kJ,https://api.spotify.com/v1/audio-analysis/7nvIPwXKGhqtRhssxM99kJ,191147,4,66.0,2020-04-14T00:45:15Z
160,mike.,Swish,0.905,0.575,1,-8.64,1,0.0881,0.067,2.22e-05,0.0602,0.365,115.031,audio_features,59oP06RoBps6bvbvSQ1Zee,spotify:track:59oP06RoBps6bvbvSQ1Zee,https://api.spotify.com/v1/tracks/59oP06RoBps6bvbvSQ1Zee,https://api.spotify.com/v1/audio-analysis/59oP06RoBps6bvbvSQ1Zee,278520,4,64.0,2020-04-12T23:35:37Z
161,Lil Mosey,Blueberry Faygo,0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,audio_features,22LAwLoDA5b4AaGSkg6bKW,spotify:track:22LAwLoDA5b4AaGSkg6bKW,https://api.spotify.com/v1/tracks/22LAwLoDA5b4AaGSkg6bKW,https://api.spotify.com/v1/audio-analysis/22LAwLoDA5b4AaGSkg6bKW,162547,4,85.0,2020-04-11T13:41:35Z
162,Lil Xxel,LMK,0.749,0.457,6,-7.515,1,0.0464,0.0298,0.000322,0.446,0.448,123.03,audio_features,0efL46uAuNEfukXQYsbPlX,spotify:track:0efL46uAuNEfukXQYsbPlX,https://api.spotify.com/v1/tracks/0efL46uAuNEfukXQYsbPlX,https://api.spotify.com/v1/audio-analysis/0efL46uAuNEfukXQYsbPlX,188293,4,21.0,2020-04-11T13:40:48Z
163,DripReport,Skechers,0.903,0.327,1,-9.727,1,0.0877,0.26,0.011,0.108,0.274,100.008,audio_features,2alc8VZAzDgdAsL2QMk3hu,spotify:track:2alc8VZAzDgdAsL2QMk3hu,https://api.spotify.com/v1/tracks/2alc8VZAzDgdAsL2QMk3hu,https://api.spotify.com/v1/audio-analysis/2alc8VZAzDgdAsL2QMk3hu,106000,4,79.0,2020-04-11T05:24:05Z
164,SAYGRACE,Boys Ain't Shit,0.826,0.615,1,-4.729,0,0.137,0.435,0.00631,0.334,0.841,102.999,audio_features,6vzLbfskWigBsCzNdB0kfE,spotify:track:6vzLbfskWigBsCzNdB0kfE,https://api.spotify.com/v1/tracks/6vzLbfskWigBsCzNdB0kfE,https://api.spotify.com/v1/audio-analysis/6vzLbfskWigBsCzNdB0kfE,175884,4,76.0,2020-04-10T15:02:38Z
165,Tiagz,They Call Me Tiago (Her Name Is Margo),0.88,0.578,0,-7.594,1,0.0736,0.199,0.418,0.0965,0.148,100.999,audio_features,489AYiTB0ylShgV29tihMo,spotify:track:489AYiTB0ylShgV29tihMo,https://api.spotify.com/v1/tracks/489AYiTB0ylShgV29tihMo,https://api.spotify.com/v1/audio-analysis/489AYiTB0ylShgV29tihMo,154455,4,18.0,2020-04-10T15:02:15Z
166,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",0.645,0.705,1,-5.008,1,0.299,0.000813,0,0.128,0.376,137.133,audio_features,51rXHuKN8Loc4sUlKPODgH,spotify:track:51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,229670,4,72.0,2020-04-10T15:01:38Z
167,Sy Ari Da Kid,TLC,0.561,0.247,8,-12.877,0,0.327,0.269,7.28e-06,0.132,0.288,125.707,audio_features,4NLxeMlW2JQ2WFg3hVlMsd,spotify:track:4NLxeMlW2JQ2WFg3hVlMsd,https://api.spotify.com/v1/tracks/4NLxeMlW2JQ2WFg3hVlMsd,https://api.spotify.com/v1/audio-analysis/4NLxeMlW2JQ2WFg3hVlMsd,188120,4,61.0,2020-04-10T13:54:30Z
168,Rihanna,Shut Up And Drive,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964,audio_features,4Tn2llBm1g0UlWctmgPL8Z,spotify:track:4Tn2llBm1g0UlWctmgPL8Z,https://api.spotify.com/v1/tracks/4Tn2llBm1g0UlWctmgPL8Z,https://api.spotify.com/v1/audio-analysis/4Tn2llBm1g0UlWctmgPL8Z,212280,4,66.0,2020-04-09T21:32:02Z
169,Drake,Toosie Slide,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,audio_features,127QTOFJsJQp5LbJbu3A1y,spotify:track:127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y,247059,4,85.0,2020-04-07T21:53:48Z
170,Louis The Child,Little Things (with Quinn XCII & Chelsea Cutler),0.622,0.636,6,-4.38,1,0.122,0.191,0,0.0782,0.528,82.962,audio_features,1OeEpViPwVi1FfdNkOoIci,spotify:track:1OeEpViPwVi1FfdNkOoIci,https://api.spotify.com/v1/tracks/1OeEpViPwVi1FfdNkOoIci,https://api.spotify.com/v1/audio-analysis/1OeEpViPwVi1FfdNkOoIci,197448,4,66.0,2020-04-03T15:49:56Z
171,Justin Bieber,Confident,0.738,0.563,5,-5.467,0,0.11,0.113,0,0.191,0.876,134.132,audio_features,5Isz0twJeFdduOQEFQLezv,spotify:track:5Isz0twJeFdduOQEFQLezv,https://api.spotify.com/v1/tracks/5Isz0twJeFdduOQEFQLezv,https://api.spotify.com/v1/audio-analysis/5Isz0twJeFdduOQEFQLezv,248133,4,62.0,2020-03-31T01:56:46Z
172,Justin Bieber,Come Around Me,0.648,0.681,2,-8.389,0,0.0378,0.263,0.00783,0.0971,0.767,157.941,audio_features,2o9LAypwGH4ctV0i9boo6d,spotify:track:2o9LAypwGH4ctV0i9boo6d,https://api.spotify.com/v1/tracks/2o9LAypwGH4ctV0i9boo6d,https://api.spotify.com/v1/audio-analysis/2o9LAypwGH4ctV0i9boo6d,200773,4,72.0,2020-03-30T18:14:34Z
173,Surfaces,Sunday Best,0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,audio_features,1Cv1YLb4q0RzL6pybtaMLo,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,158571,4,86.0,2020-03-30T03:20:20Z
174,Shelley FKA DRAM,Cash Machine,0.745,0.669,9,-3.613,1,0.129,0.522,0,0.154,0.699,143.164,audio_features,6YBaCpYSMtzj2sf402aLfm,spotify:track:6YBaCpYSMtzj2sf402aLfm,https://api.spotify.com/v1/tracks/6YBaCpYSMtzj2sf402aLfm,https://api.spotify.com/v1/audio-analysis/6YBaCpYSMtzj2sf402aLfm,181154,4,37.0,2020-03-30T03:19:51Z
175,Axwell /\ Ingrosso,More Than You Know,0.646,0.741,5,-4.973,0,0.034,0.0275,0,0.312,0.571,123.077,audio_features,6h5PAsRni4IRlxWr6uDPTP,spotify:track:6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/tracks/6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/audio-analysis/6h5PAsRni4IRlxWr6uDPTP,203000,4,79.0,2020-03-30T03:19:01Z
176,Quinn XCII,Bootleggin',0.826,0.504,0,-6.026,1,0.052,0.12,0,0.148,0.476,123.967,audio_features,28P6Cr4NvWmCrFj2hH66dU,spotify:track:28P6Cr4NvWmCrFj2hH66dU,https://api.spotify.com/v1/tracks/28P6Cr4NvWmCrFj2hH66dU,https://api.spotify.com/v1/audio-analysis/28P6Cr4NvWmCrFj2hH66dU,203500,4,51.0,2020-03-30T03:18:08Z
177,Marc E. Bassy,Just My Luck,0.617,0.64,8,-5.601,1,0.042,0.283,1.02e-06,0.164,0.346,156.98,audio_features,2QsBAfiNmngcrZsOTznqBG,spotify:track:2QsBAfiNmngcrZsOTznqBG,https://api.spotify.com/v1/tracks/2QsBAfiNmngcrZsOTznqBG,https://api.spotify.com/v1/audio-analysis/2QsBAfiNmngcrZsOTznqBG,186497,4,67.0,2020-03-30T03:17:44Z
178,The Kid LAROI,Addison Rae,0.901,0.49,5,-9.099,0,0.129,0.0155,0,0.109,0.397,135.015,audio_features,2ImaJZH7XqxrzbQZpYDmol,spotify:track:2ImaJZH7XqxrzbQZpYDmol,https://api.spotify.com/v1/tracks/2ImaJZH7XqxrzbQZpYDmol,https://api.spotify.com/v1/audio-analysis/2ImaJZH7XqxrzbQZpYDmol,163574,4,75.0,2020-03-27T17:32:45Z
179,5 Seconds of Summer,Wildflower,0.643,0.768,6,-4.316,1,0.0455,0.174,0,0.469,0.597,108.992,audio_features,5ZBlQeRIVG4vmfKnRDhKZj,spotify:track:5ZBlQeRIVG4vmfKnRDhKZj,https://api.spotify.com/v1/tracks/5ZBlQeRIVG4vmfKnRDhKZj,https://api.spotify.com/v1/audio-analysis/5ZBlQeRIVG4vmfKnRDhKZj,220536,4,1.0,2020-03-27T17:29:00Z
180,Powfu,death bed (coffee for your head),0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,audio_features,7eJMfftS33KTjuF7lTsMCx,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333,4,90.0,2020-03-25T00:04:20Z
181,Trevor Daniel,Falling,0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,audio_features,4TnjEaWOeW0eKTKIEvJyCa,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa,159382,4,86.0,2020-03-24T23:43:32Z
182,24kGoldn,CITY OF ANGELS,0.686,0.541,0,-4.993,0,0.0493,0.042,0,0.0675,0.724,120.082,audio_features,6ap9lSRJ0iLriGLqoJ44cq,spotify:track:6ap9lSRJ0iLriGLqoJ44cq,https://api.spotify.com/v1/tracks/6ap9lSRJ0iLriGLqoJ44cq,https://api.spotify.com/v1/audio-analysis/6ap9lSRJ0iLriGLqoJ44cq,112493,4,81.0,2020-03-24T23:33:50Z
183,Jack Harlow,WHATS POPPIN,0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,audio_features,3Q6F8RByyhRTJpRtZLY3cg,spotify:track:3Q6F8RByyhRTJpRtZLY3cg,https://api.spotify.com/v1/tracks/3Q6F8RByyhRTJpRtZLY3cg,https://api.spotify.com/v1/audio-analysis/3Q6F8RByyhRTJpRtZLY3cg,139741,4,17.0,2020-03-24T21:24:45Z
184,Megan Thee Stallion,Savage,0.843,0.741,11,-5.609,1,0.334,0.0252,0,0.096,0.68,168.983,audio_features,55CHeLEfn5iJ0IIkgaa4si,spotify:track:55CHeLEfn5iJ0IIkgaa4si,https://api.spotify.com/v1/tracks/55CHeLEfn5iJ0IIkgaa4si,https://api.spotify.com/v1/audio-analysis/55CHeLEfn5iJ0IIkgaa4si,155497,4,80.0,2020-03-24T21:24:06Z
185,Roy Woods,Drama (feat. Drake),0.709,0.362,11,-9.814,1,0.055,0.157,0,0.109,0.113,122.043,audio_features,0PXp9QxBfSKGGpWUNaws2X,spotify:track:0PXp9QxBfSKGGpWUNaws2X,https://api.spotify.com/v1/tracks/0PXp9QxBfSKGGpWUNaws2X,https://api.spotify.com/v1/audio-analysis/0PXp9QxBfSKGGpWUNaws2X,251860,4,77.0,2020-03-20T13:37:07Z
186,Travis Scott,BUTTERFLY EFFECT,0.763,0.628,11,-5.85,1,0.05,0.0531,0,0.114,0.193,140.958,audio_features,2cYqizR4lgvp4Qu6IQ3qGN,spotify:track:2cYqizR4lgvp4Qu6IQ3qGN,https://api.spotify.com/v1/tracks/2cYqizR4lgvp4Qu6IQ3qGN,https://api.spotify.com/v1/audio-analysis/2cYqizR4lgvp4Qu6IQ3qGN,190557,4,82.0,2020-03-20T13:36:11Z
187,Jeremih,Impatient,0.697,0.4,5,-5.888,0,0.0511,0.106,0,0.102,0.443,179.007,audio_features,3WjyiSbfR74pjWXQ3IaFKJ,spotify:track:3WjyiSbfR74pjWXQ3IaFKJ,https://api.spotify.com/v1/tracks/3WjyiSbfR74pjWXQ3IaFKJ,https://api.spotify.com/v1/audio-analysis/3WjyiSbfR74pjWXQ3IaFKJ,245520,4,72.0,2020-03-20T13:35:47Z
188,The Weeknd,Faith,0.375,0.605,0,-7.268,0,0.0729,0.612,0.0448,0.147,0.128,175.946,audio_features,3orEOtd8CPL8GFlpRpKuoE,spotify:track:3orEOtd8CPL8GFlpRpKuoE,https://api.spotify.com/v1/tracks/3orEOtd8CPL8GFlpRpKuoE,https://api.spotify.com/v1/audio-analysis/3orEOtd8CPL8GFlpRpKuoE,283227,4,70.0,2020-03-20T13:19:34Z
189,The Weeknd,Escape From LA,0.404,0.524,5,-8.996,0,0.0593,0.0456,0.00316,0.199,0.168,145.74,audio_features,1sOW4PuG5X3Ie3EXUhAopJ,spotify:track:1sOW4PuG5X3Ie3EXUhAopJ,https://api.spotify.com/v1/tracks/1sOW4PuG5X3Ie3EXUhAopJ,https://api.spotify.com/v1/audio-analysis/1sOW4PuG5X3Ie3EXUhAopJ,355960,4,70.0,2020-03-20T13:16:32Z
190,The Weeknd,Alone Again,0.218,0.652,4,-7.953,0,0.0641,0.033,0.111,0.172,0.0599,65.375,audio_features,6b5P51m8xx2XA6U7sdNZ5E,spotify:track:6b5P51m8xx2XA6U7sdNZ5E,https://api.spotify.com/v1/tracks/6b5P51m8xx2XA6U7sdNZ5E,https://api.spotify.com/v1/audio-analysis/6b5P51m8xx2XA6U7sdNZ5E,250053,4,70.0,2020-03-20T13:06:21Z
191,Roddy Ricch,The Box,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,audio_features,0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653,4,89.0,2020-03-19T12:47:05Z
192,Don Toliver,No Idea,0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,audio_features,7AzlLxHn24DxjgQX73F9fU,spotify:track:7AzlLxHn24DxjgQX73F9fU,https://api.spotify.com/v1/tracks/7AzlLxHn24DxjgQX73F9fU,https://api.spotify.com/v1/audio-analysis/7AzlLxHn24DxjgQX73F9fU,154424,4,83.0,2020-03-19T12:39:18Z
193,Wiz Khalifa,Something New (feat. Ty Dolla $ign),0.814,0.635,7,-6.609,0,0.0809,0.0935,0,0.0892,0.784,87.581,audio_features,6u8hSdYZxbK5EczDPRIXXf,spotify:track:6u8hSdYZxbK5EczDPRIXXf,https://api.spotify.com/v1/tracks/6u8hSdYZxbK5EczDPRIXXf,https://api.spotify.com/v1/audio-analysis/6u8hSdYZxbK5EczDPRIXXf,200774,4,69.0,2020-03-18T02:40:13Z
194,Reo Cragun,Trap Music,0.721,0.406,6,-9.364,1,0.173,0.509,0,0.109,0.503,139.911,audio_features,3xRyj7zXv6q2VDOQGj8gqH,spotify:track:3xRyj7zXv6q2VDOQGj8gqH,https://api.spotify.com/v1/tracks/3xRyj7zXv6q2VDOQGj8gqH,https://api.spotify.com/v1/audio-analysis/3xRyj7zXv6q2VDOQGj8gqH,205220,4,46.0,2020-03-18T02:08:45Z
195,Doja Cat,Like That (feat. Gucci Mane),0.879,0.499,4,-6.027,0,0.18,0.24,0,0.0967,0.405,106.043,audio_features,4EivmOT13NMpNSfTKn9p4s,spotify:track:4EivmOT13NMpNSfTKn9p4s,https://api.spotify.com/v1/tracks/4EivmOT13NMpNSfTKn9p4s,https://api.spotify.com/v1/audio-analysis/4EivmOT13NMpNSfTKn9p4s,163173,4,82.0,2020-03-15T02:58:24Z
196,Russ,BEST ON EARTH (feat. BIA) - Bonus,0.846,0.748,5,-3.512,0,0.078,0.188,0,0.093,0.597,90.006,audio_features,0xKBkLcF71uUQeTA7FSu4A,spotify:track:0xKBkLcF71uUQeTA7FSu4A,https://api.spotify.com/v1/tracks/0xKBkLcF71uUQeTA7FSu4A,https://api.spotify.com/v1/audio-analysis/0xKBkLcF71uUQeTA7FSu4A,160720,4,74.0,2020-03-14T20:56:20Z
197,BENEE,Supalonely,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,audio_features,4nK5YrxbMGZstTLbvj6Gxw,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/tracks/4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/audio-analysis/4nK5YrxbMGZstTLbvj6Gxw,223480,4,85.0,2020-03-13T19:45:04Z
198,FLETCHER,Forever,0.647,0.679,6,-6.224,0,0.262,0.0932,0.000365,0.085,0.667,115.937,audio_features,3zzrKCO0OA85eemnlQnQ7c,spotify:track:3zzrKCO0OA85eemnlQnQ7c,https://api.spotify.com/v1/tracks/3zzrKCO0OA85eemnlQnQ7c,https://api.spotify.com/v1/audio-analysis/3zzrKCO0OA85eemnlQnQ7c,169092,4,65.0,2020-03-13T16:42:27Z
199,Lil Uzi Vert,Myron,0.771,0.654,8,-6.976,0,0.298,0.055,0,0.214,0.573,155.047,audio_features,56uXDJRCuoS7abX3SkzHKQ,spotify:track:56uXDJRCuoS7abX3SkzHKQ,https://api.spotify.com/v1/tracks/56uXDJRCuoS7abX3SkzHKQ,https://api.spotify.com/v1/audio-analysis/56uXDJRCuoS7abX3SkzHKQ,224955,4,80.0,2020-03-13T16:33:56Z
200,JACKBOYS,OUT WEST (feat. Young Thug),0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,audio_features,6gi6y1xwmVszDWkUqab1qw,spotify:track:6gi6y1xwmVszDWkUqab1qw,https://api.spotify.com/v1/tracks/6gi6y1xwmVszDWkUqab1qw,https://api.spotify.com/v1/audio-analysis/6gi6y1xwmVszDWkUqab1qw,157712,4,84.0,2020-03-10T22:44:03Z
201,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),0.816,0.582,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,audio_features,2FvD20Z8aoWIePi7PoN8sG,spotify:track:2FvD20Z8aoWIePi7PoN8sG,https://api.spotify.com/v1/tracks/2FvD20Z8aoWIePi7PoN8sG,https://api.spotify.com/v1/audio-analysis/2FvD20Z8aoWIePi7PoN8sG,136366,4,77.0,2020-03-10T22:41:14Z
202,Ultradiox,Walked In,0.891,0.538,2,-6.724,1,0.394,0.123,0,0.0848,0.643,80.032,audio_features,1tRlGMHsf21FDo6pja27YN,spotify:track:1tRlGMHsf21FDo6pja27YN,https://api.spotify.com/v1/tracks/1tRlGMHsf21FDo6pja27YN,https://api.spotify.com/v1/audio-analysis/1tRlGMHsf21FDo6pja27YN,107404,4,57.0,2020-03-10T22:40:47Z
203,Tay Money,Bussin,0.858,0.519,0,-9.02,0,0.208,0.45,0,0.0884,0.752,148.087,audio_features,2OBot5OpoT4deri6VkYCyW,spotify:track:2OBot5OpoT4deri6VkYCyW,https://api.spotify.com/v1/tracks/2OBot5OpoT4deri6VkYCyW,https://api.spotify.com/v1/audio-analysis/2OBot5OpoT4deri6VkYCyW,97297,4,66.0,2020-03-09T02:28:58Z
204,Megan Thee Stallion,Captain Hook,0.863,0.633,10,-5.002,0,0.287,0.0118,0,0.285,0.545,163.991,audio_features,1E3VQQWFQAPJkXfYHjqWoI,spotify:track:1E3VQQWFQAPJkXfYHjqWoI,https://api.spotify.com/v1/tracks/1E3VQQWFQAPJkXfYHjqWoI,https://api.spotify.com/v1/audio-analysis/1E3VQQWFQAPJkXfYHjqWoI,176750,4,78.0,2020-03-08T23:06:43Z
205,Jhené Aiko,B.S. (feat. H.E.R.),0.617,0.525,8,-10.426,0,0.12,0.554,1.1e-06,0.135,0.377,135.781,audio_features,63wx9vdskaXbYxyDx4oJCZ,spotify:track:63wx9vdskaXbYxyDx4oJCZ,https://api.spotify.com/v1/tracks/63wx9vdskaXbYxyDx4oJCZ,https://api.spotify.com/v1/audio-analysis/63wx9vdskaXbYxyDx4oJCZ,212867,4,76.0,2020-03-08T21:34:56Z
206,Doja Cat,Juicy,0.786,0.658,0,-2.61,1,0.0661,0.0856,0,0.0689,0.458,170.037,audio_features,7qvsl2pYzrsYgPeFBN5jxp,spotify:track:7qvsl2pYzrsYgPeFBN5jxp,https://api.spotify.com/v1/tracks/7qvsl2pYzrsYgPeFBN5jxp,https://api.spotify.com/v1/audio-analysis/7qvsl2pYzrsYgPeFBN5jxp,202333,4,64.0,2020-03-08T21:10:13Z
207,Billie Eilish,lovely (with Khalid),0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,audio_features,0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186,4,88.0,2020-03-04T17:01:04Z
208,Arizona Zervas,FML,0.822,0.575,5,-5.95,1,0.0934,0.113,0,0.106,0.616,100.087,audio_features,6lruHh1jF7ezgbLv72xYmf,spotify:track:6lruHh1jF7ezgbLv72xYmf,https://api.spotify.com/v1/tracks/6lruHh1jF7ezgbLv72xYmf,https://api.spotify.com/v1/audio-analysis/6lruHh1jF7ezgbLv72xYmf,223000,4,79.0,2020-03-02T13:41:19Z
209,Travis Scott,beibs in the trap,0.743,0.571,7,-6.054,0,0.145,0.24,0,0.291,0.495,119.054,audio_features,0ESJlaM8CE1jRWaNtwSNj8,spotify:track:0ESJlaM8CE1jRWaNtwSNj8,https://api.spotify.com/v1/tracks/0ESJlaM8CE1jRWaNtwSNj8,https://api.spotify.com/v1/audio-analysis/0ESJlaM8CE1jRWaNtwSNj8,213863,4,72.0,2020-03-01T06:23:59Z
210,Playboi Carti,NO. 9,0.885,0.607,1,-7.642,0,0.385,0.00973,0,0.325,0.391,137.887,audio_features,5Nq6lLSxphlsA6nQB0KtES,spotify:track:5Nq6lLSxphlsA6nQB0KtES,https://api.spotify.com/v1/tracks/5Nq6lLSxphlsA6nQB0KtES,https://api.spotify.com/v1/audio-analysis/5Nq6lLSxphlsA6nQB0KtES,199191,4,61.0,2020-02-27T21:24:04Z
211,Beyoncé,Crazy In Love - Remix,0.23,0.694,7,-6.828,0,0.109,0.0619,0.00191,0.112,0.26,172.751,audio_features,2f4IuijXLxYOeBncS60GUD,spotify:track:2f4IuijXLxYOeBncS60GUD,https://api.spotify.com/v1/tracks/2f4IuijXLxYOeBncS60GUD,https://api.spotify.com/v1/audio-analysis/2f4IuijXLxYOeBncS60GUD,226400,3,68.0,2020-02-25T05:10:05Z
212,J. Cole,Power Trip (feat. Miguel),0.667,0.61,1,-7.054,1,0.217,0.322,0.000203,0.426,0.465,99.991,audio_features,7FOJvA3PxiIU0DN3JjQ7jT,spotify:track:7FOJvA3PxiIU0DN3JjQ7jT,https://api.spotify.com/v1/tracks/7FOJvA3PxiIU0DN3JjQ7jT,https://api.spotify.com/v1/audio-analysis/7FOJvA3PxiIU0DN3JjQ7jT,241160,4,52.0,2020-02-21T20:09:52Z
213,Rick Ross,Diced Pineapples,0.511,0.735,2,-6.026,1,0.239,0.352,0,0.196,0.379,110.965,audio_features,27mF2eUbhExYWiOT0y9cuc,spotify:track:27mF2eUbhExYWiOT0y9cuc,https://api.spotify.com/v1/tracks/27mF2eUbhExYWiOT0y9cuc,https://api.spotify.com/v1/audio-analysis/27mF2eUbhExYWiOT0y9cuc,276160,5,58.0,2020-02-20T16:42:52Z
214,Wale,Lotus Flower Bomb (feat. Miguel),0.512,0.598,9,-4.959,0,0.115,0.611,0,0.0881,0.345,70.189,audio_features,3MAgQuClHcAV8E9CbeBS6f,spotify:track:3MAgQuClHcAV8E9CbeBS6f,https://api.spotify.com/v1/tracks/3MAgQuClHcAV8E9CbeBS6f,https://api.spotify.com/v1/audio-analysis/3MAgQuClHcAV8E9CbeBS6f,213253,4,70.0,2020-02-20T16:42:43Z
215,Lost Kings,When We Were Young,0.547,0.789,8,-5.619,1,0.042,0.00871,0,0.1,0.345,129.916,audio_features,4mEILaBM7bKZqKAun5tABu,spotify:track:4mEILaBM7bKZqKAun5tABu,https://api.spotify.com/v1/tracks/4mEILaBM7bKZqKAun5tABu,https://api.spotify.com/v1/audio-analysis/4mEILaBM7bKZqKAun5tABu,193911,4,66.0,2020-02-19T16:51:10Z
216,Tyler Thomas,Make Me Go,0.78,0.63,1,-9.848,0,0.0887,0.68,3.3e-05,0.111,0.1,111.997,audio_features,1yuFHC9m8mPfFA4AjJzxss,spotify:track:1yuFHC9m8mPfFA4AjJzxss,https://api.spotify.com/v1/tracks/1yuFHC9m8mPfFA4AjJzxss,https://api.spotify.com/v1/audio-analysis/1yuFHC9m8mPfFA4AjJzxss,229320,4,35.0,2020-02-11T19:56:34Z
